"toot_id";"created_at";"account";"toot_mentions_account"
1981908;"2017-04-08T12:56:30.274Z";"41529@mastodon.social";"None"
1981905;"2017-04-08T12:56:27.000Z";"50016@mastodon.cloud";"None"
1981896;"2017-04-08T12:56:15.000Z";"58733@octodon.social";"None"
1981888;"2017-04-08T12:44:13.000Z";"62814@oc.todon.fr";"None"
1981883;"2017-04-08T12:36:10.000Z";"62499@mastodon.technology";"None"
1981880;"2017-04-08T12:56:01.748Z";"41529@mastodon.social";"None"
1982051;"2017-04-08T12:58:32.000Z";"4880@quitter.es";"None"
1982037;"2017-04-08T12:58:11.893Z";"41398@mastodon.social";"None"
1982030;"2017-04-08T12:58:03.000Z";"62416@marxism.party";"None"
1982023;"2017-04-08T12:57:22.000Z";"60920@mastodon.cloud";"None"
1982017;"2017-04-08T12:57:57.761Z";"38154@mastodon.social";"None"
1982015;"2017-04-08T12:57:53.000Z";"27852@awoo.space";"None"
1982014;"2017-04-08T12:28:56.000Z";"62769@social.shadowfacts.net";"None"
1981997;"2017-04-08T12:57:28.000Z";"56904@witches.town";"None"
1981996;"2017-04-08T12:39:53.000Z";"60146@mastodon.cloud";"None"
1981985;"2017-04-08T12:57:27.000Z";"47883@mastodon.xyz";"None"
1981983;"2017-04-08T12:57:24.000Z";"50965@social.tchncs.de";"None"
1981977;"2017-04-08T12:14:50.000Z";"56609@mastodon.cx";"None"
1981966;"2017-04-08T12:57:15.167Z";"19338@mastodon.social";"None"
1981956;"2017-04-08T12:26:31.000Z";"62816@mastodon.cx";"None"
1981948;"2017-04-08T11:29:30.000Z";"51324@bibeogaem.zone";"None"
1981941;"2017-04-08T12:56:39.000Z";"62637@woafre.tk";"None"
1981937;"2017-04-08T12:56:47.000Z";"58520@mastodon.tetaneutral.net";"None"
1982141;"2017-04-08T13:00:09.000Z";"59139@social.lou.lt";"None"
1982140;"2017-04-08T13:00:06.000Z";"50030@witches.town";"None"
1982137;"2017-04-08T13:00:09.000Z";"62628@hostux.social";"None"
1982134;"2017-04-08T13:00:04.000Z";"57029@social.targaryen.house";"None"
1982133;"2017-04-08T13:00:02.000Z";"55940@masto.themimitoof.fr";"None"
1982131;"2017-04-08T13:00:03.217Z";"19505@mastodon.social";"None"
1982127;"2017-04-08T13:00:00.000Z";"54606@botsin.space";"None"
1982126;"2017-04-08T13:00:01.000Z";"48693@masto.themimitoof.fr";"None"
1982124;"2017-04-08T13:00:00.000Z";"56233@gnusocial.de";"None"
1982123;"2017-04-08T12:30:11.000Z";"62790@mastodon.cloud";"None"
1982115;"2017-04-08T12:59:48.740Z";"26126@mastodon.social";"None"
1982112;"2017-04-08T12:59:25.000Z";"62495@mastodon.cloud";"None"
1982105;"2017-04-08T12:59:33.000Z";"62636@brrrt.eu";"None"
1982104;"2017-04-08T12:59:34.595Z";"46173@mastodon.social";"None"
1982103;"2017-04-08T12:59:29.000Z";"50567@oc.todon.fr";"None"
1982099;"2017-04-08T12:59:31.334Z";"41398@mastodon.social";"None"
1982055;"2017-04-08T12:54:12.000Z";"61550@octodon.social";"None"
1982054;"2017-04-08T12:58:33.401Z";"16772@mastodon.social";"None"
1982200;"2017-04-08T13:01:21.598Z";"42800@mastodon.social";"None"
1982195;"2017-04-08T12:22:44.000Z";"60226@mastodon.gougere.fr";"None"
1982192;"2017-04-08T13:01:11.000Z";"51515@mastodon.cx";"None"
1982190;"2017-04-08T13:01:08.000Z";"50796@octodon.social";"None"
1982189;"2017-04-08T13:01:08.901Z";"30332@mastodon.social";"None"
1982185;"2017-04-08T13:01:02.988Z";"16369@mastodon.social";"None"
1982180;"2017-04-08T13:00:54.000Z";"35735@mastodon.xyz";"None"
1982178;"2017-04-08T12:59:12.000Z";"59054@mastodon.cx";"None"
1982177;"2017-04-08T13:00:48.317Z";"41398@mastodon.social";"None"
1982174;"2017-04-08T13:00:47.142Z";"26126@mastodon.social";"None"
1982170;"2017-04-08T13:00:43.000Z";"51112@mastodon.network";"None"
1982169;"2017-04-08T13:00:45.000Z";"60806@tooter.fr";"None"
1982167;"2017-04-08T13:00:40.000Z";"53893@anticapitalist.party";"None"
1982166;"2017-04-08T13:00:35.000Z";"58733@octodon.social";"None"
1982165;"2017-04-08T13:00:35.525Z";"30644@mastodon.social";"None"
1982159;"2017-04-08T13:00:30.000Z";"62398@brrrt.eu";"None"
1982158;"2017-04-08T13:00:28.000Z";"53311@tiny.tilde.website";"None"
1982157;"2017-04-08T13:00:29.587Z";"12353@mastodon.social";"None"
1982151;"2017-04-08T13:00:01.000Z";"57564@social.guizzyordi.info";"None"
1982150;"2017-04-08T13:00:17.000Z";"61561@mamot.fr";"None"
1982269;"2017-04-08T13:02:32.968Z";"28075@mastodon.social";"None"
1982261;"2017-04-08T13:02:26.000Z";"57261@mastodon.cloud";"None"
1982259;"2017-04-08T13:02:25.887Z";"26126@mastodon.social";"None"
1982257;"2017-04-08T13:02:23.000Z";"58701@mastodon.technology";"None"
1982253;"2017-04-08T13:02:23.000Z";"55103@octodon.social";"None"
1982250;"2017-04-08T13:02:22.797Z";"16772@mastodon.social";"None"
1982249;"2017-04-08T13:02:21.000Z";"48778@social.targaryen.house";"None"
1982244;"2017-04-08T13:02:14.341Z";"24474@mastodon.social";"None"
1982243;"2017-04-08T13:02:11.688Z";"16772@mastodon.social";"None"
1982241;"2017-04-08T13:02:08.000Z";"54938@mastodon.cloud";"None"
1982239;"2017-04-08T12:12:06.000Z";"62751@mastodon.gougere.fr";"None"
1982235;"2017-04-08T13:01:57.000Z";"57491@mastodon.brussels";"None"
1982226;"2017-04-08T13:01:46.951Z";"42826@mastodon.social";"None"
1982224;"2017-04-08T13:01:45.857Z";"36954@mastodon.social";"None"
1982223;"2017-04-08T13:01:31.000Z";"62495@mastodon.cloud";"None"
1982215;"2017-04-08T13:01:38.000Z";"52942@octodon.social";"None"
1982208;"2017-04-08T13:01:32.732Z";"41398@mastodon.social";"None"
1982205;"2017-04-08T13:01:10.000Z";"123@quitter.se";"None"
1982203;"2017-04-08T12:19:37.000Z";"62751@mastodon.gougere.fr";"None"
1982343;"2017-04-08T13:03:33.000Z";"54861@cybre.space";"None"
1982339;"2017-04-08T13:03:43.275Z";"30315@mastodon.social";"None"
1982334;"2017-04-08T13:03:39.000Z";"55239@social.lou.lt";"None"
1982328;"2017-04-08T13:03:33.000Z";"59797@mastodon.cloud";"None"
1982326;"2017-04-08T13:03:05.000Z";"59077@mastodon.network";"None"
1982322;"2017-04-08T13:03:30.000Z";"53667@octodon.social";"None"
1982320;"2017-04-08T13:03:27.000Z";"46532@awoo.space";"None"
1982319;"2017-04-08T13:03:28.168Z";"34376@mastodon.social";"None"
1982306;"2017-04-08T13:03:16.000Z";"53893@anticapitalist.party";"None"
1982305;"2017-04-08T13:02:40.000Z";"123@quitter.se";"None"
1982303;"2017-04-08T13:03:13.000Z";"60207@social.wxcafe.net";"None"
1982298;"2017-04-08T13:03:02.000Z";"46317@mastodon.cx";"None"
1982296;"2017-04-08T13:03:03.000Z";"61811@mastodon.cloud";"None"
1982288;"2017-04-08T12:50:33.000Z";"62798@octodon.social";"None"
1982280;"2017-04-08T12:57:02.000Z";"62769@social.shadowfacts.net";"None"
1982277;"2017-04-08T13:02:42.961Z";"18021@mastodon.social";"None"
1982272;"2017-04-08T13:02:06.000Z";"123@quitter.se";"None"
1982270;"2017-04-08T13:02:33.803Z";"30644@mastodon.social";"None"
1982474;"2017-04-08T13:05:51.236Z";"37130@mastodon.social";"None"
1982466;"2017-04-08T13:05:42.000Z";"44750@witches.town";"None"
1982465;"2017-04-08T13:05:39.000Z";"58333@mastodon.xyz";"None"
1982461;"2017-04-08T13:05:36.000Z";"61333@anticapitalist.party";"None"
1982453;"2017-04-08T13:05:32.913Z";"37729@mastodon.social";"None"
1982449;"2017-04-08T13:05:17.000Z";"53687@mastodon.cx";"None"
1982447;"2017-04-08T12:28:07.000Z";"60719@mastodon.cloud";"None"
1982438;"2017-04-08T12:57:12.000Z";"60600@oc.todon.fr";"None"
1982428;"2017-04-08T13:05:04.952Z";"30644@mastodon.social";"None"
1982414;"2017-04-08T13:04:47.000Z";"35735@mastodon.xyz";"None"
1982408;"2017-04-08T13:04:45.000Z";"50965@social.tchncs.de";"None"
1982402;"2017-04-08T13:04:43.000Z";"57455@mastodon.brussels";"None"
1982390;"2017-04-08T13:01:02.000Z";"6634@social.freedombone.net";"None"
1982378;"2017-04-08T13:04:21.000Z";"54855@mastodon.cc";"None"
1982365;"2017-04-08T13:04:07.311Z";"40248@mastodon.social";"None"
1982358;"2017-04-08T13:03:37.000Z";"52763@oc.todon.fr";"None"
1982350;"2017-04-08T13:03:48.000Z";"46317@mastodon.cx";"None"
1982550;"2017-04-08T13:05:58.000Z";"47533@social.targaryen.house";"None"
1982549;"2017-04-08T12:48:24.000Z";"62817@mastodon.dremtech.fr";"None"
1982547;"2017-04-08T13:06:58.469Z";"43343@mastodon.social";"None"
1982538;"2017-04-08T02:37:02.000Z";"62055@botsin.space";"None"
1982534;"2017-04-08T13:06:44.000Z";"46619@mastodon.xyz";"None"
1982533;"2017-04-08T13:06:44.000Z";"49013@mastodon.xyz";"None"
1982523;"2017-04-08T13:06:36.000Z";"49561@securitymastod.one";"None"
1982520;"2017-04-08T13:06:35.662Z";"41398@mastodon.social";"None"
1982519;"2017-04-08T13:06:34.602Z";"7199@mastodon.social";"None"
1982511;"2017-04-08T13:06:25.693Z";"42151@mastodon.social";"None"
1982510;"2017-04-08T13:06:25.458Z";"39901@mastodon.social";"None"
1982509;"2017-04-08T12:57:15.000Z";"62830@octodon.social";"None"
1982505;"2017-04-08T13:06:12.000Z";"61246@mamot.fr";"None"
1982497;"2017-04-08T13:06:06.000Z";"45413@mastodon.xyz";"None"
1982490;"2017-04-08T13:06:03.849Z";"33595@mastodon.social";"None"
1982489;"2017-04-08T13:06:02.000Z";"53427@slime.global";"None"
1982480;"2017-04-08T13:05:52.000Z";"31460@maly.io";"None"
1982477;"2017-04-08T13:05:53.000Z";"44486@masto.raildecake.fr";"None"
1982475;"2017-04-08T13:05:48.000Z";"49561@securitymastod.one";"None"
1982665;"2017-04-08T13:09:12.154Z";"30644@mastodon.social";"None"
1982653;"2017-04-08T13:09:01.000Z";"53325@botsin.space";"None"
1982648;"2017-04-08T13:08:58.116Z";"30644@mastodon.social";"None"
1982643;"2017-04-08T13:08:55.000Z";"54721@octodon.social";"None"
1982635;"2017-04-08T13:08:44.967Z";"34780@mastodon.social";"None"
1982625;"2017-04-08T13:08:35.000Z";"61561@mamot.fr";"None"
1982617;"2017-04-08T13:08:19.891Z";"41398@mastodon.social";"None"
1982615;"2017-04-08T13:08:16.000Z";"58701@mastodon.technology";"None"
1982610;"2017-04-08T13:08:11.891Z";"30644@mastodon.social";"None"
1982602;"2017-04-08T13:08:00.626Z";"26099@mastodon.social";"None"
1982598;"2017-04-08T10:26:22.000Z";"60758@mastodon.network";"None"
1982595;"2017-04-08T13:07:51.136Z";"30644@mastodon.social";"None"
1982593;"2017-04-08T13:07:25.000Z";"46975@icosahedron.website";"None"
1982589;"2017-04-08T13:07:54.000Z";"33842@social.alex73630.xyz";"None"
1982588;"2017-04-08T13:07:42.000Z";"37850@aleph.land";"None"
1982586;"2017-04-08T13:07:40.474Z";"28075@mastodon.social";"None"
1982582;"2017-04-08T13:07:36.288Z";"30764@mastodon.social";"None"
1982574;"2017-04-08T13:07:21.000Z";"24852@icosahedron.website.";"None"
1982741;"2017-04-08T13:10:23.893Z";"22738@mastodon.social";"None"
1982739;"2017-04-08T13:10:17.000Z";"54721@octodon.social";"None"
1982725;"2017-04-08T13:10:03.939Z";"30793@mastodon.social";"None"
1982724;"2017-04-08T13:10:02.000Z";"44101@social.wxcafe.net";"None"
1982723;"2017-04-08T13:10:02.000Z";"60902@witches.town";"None"
1982721;"2017-04-08T13:10:00.274Z";"41398@mastodon.social";"None"
1982717;"2017-04-08T13:09:58.000Z";"56373@cybre.space";"None"
1982716;"2017-04-08T13:09:52.000Z";"60783@mastodon.llamasweet.tech";"None"
1982706;"2017-04-08T13:09:49.000Z";"62292@brrrt.eu";"None"
1982704;"2017-04-08T13:09:46.000Z";"54721@octodon.social";"None"
1982699;"2017-04-08T13:09:43.000Z";"52226@witches.town";"None"
1982697;"2017-04-08T13:05:15.000Z";"62833@mastodon.cloud";"None"
1982694;"2017-04-08T13:09:41.902Z";"30644@mastodon.social";"None"
1982692;"2017-04-08T13:09:37.000Z";"46386@mastodon.xyz";"None"
1982683;"2017-04-08T13:09:27.954Z";"12720@mastodon.social";"None"
1982682;"2017-04-08T13:04:31.000Z";"61585@mastodon.cloud";"None"
1982676;"2017-04-08T13:09:23.840Z";"41398@mastodon.social";"None"
1982672;"2017-04-08T13:09:22.000Z";"46324@social.glados.ch";"None"
1982829;"2017-04-08T13:11:54.438Z";"30404@mastodon.social";"None"
1982828;"2017-04-08T13:11:52.732Z";"30644@mastodon.social";"None"
1982819;"2017-04-08T13:11:39.509Z";"31356@mastodon.social";"None"
1982815;"2017-04-08T13:11:30.000Z";"35735@mastodon.xyz";"None"
1982808;"2017-04-08T13:11:26.408Z";"30332@mastodon.social";"None"
1982806;"2017-04-08T13:11:25.739Z";"28075@mastodon.social";"None"
1982797;"2017-04-08T13:11:09.000Z";"61246@mamot.fr";"None"
1982796;"2017-04-08T13:11:13.000Z";"60625@octodon.social";"None"
1982790;"2017-04-08T12:47:43.000Z";"51011@oc.todon.fr";"None"
1982788;"2017-04-08T13:11:06.000Z";"60902@witches.town";"None"
1982784;"2017-04-08T13:11:05.641Z";"25995@mastodon.social";"None"
1982781;"2017-04-08T13:11:00.659Z";"41398@mastodon.social";"None"
1982778;"2017-04-08T13:04:56.000Z";"62823@mamot.fr";"None"
1982770;"2017-04-08T13:10:51.000Z";"59664@mamot.fr";"None"
1982768;"2017-04-08T13:10:49.414Z";"35300@mastodon.social";"None"
1982761;"2017-04-08T13:10:44.084Z";"7812@mastodon.social";"None"
1982753;"2017-04-08T13:10:38.000Z";"55349@mastodon.cloud";"None"
1982750;"2017-04-08T13:10:32.332Z";"30644@mastodon.social";"None"
1982743;"2017-04-08T13:10:24.000Z";"62050@toot.cafe";"None"
1982742;"2017-04-08T13:10:18.000Z";"49561@securitymastod.one";"None"
1982955;"2017-04-08T13:14:27.000Z";"56677@mamot.fr";"None"
1982954;"2017-04-08T13:14:27.136Z";"10207@mastodon.social";"None"
1982949;"2017-04-08T13:14:14.000Z";"517@quitter.se";"None"
1982944;"2017-04-08T12:42:27.000Z";"58622@mastodon.cloud";"None"
1982936;"2017-04-08T13:13:58.000Z";"46470@witches.town";"None"
1982935;"2017-04-08T13:13:57.000Z";"60625@octodon.social";"None"
1982926;"2017-04-08T13:13:52.935Z";"28075@mastodon.social";"None"
1982924;"2017-04-08T12:58:13.000Z";"62843@mastodon.land";"None"
1982920;"2017-04-08T13:13:44.000Z";"53166@social.tchncs.de";"None"
1982918;"2017-04-08T13:13:40.443Z";"40793@mastodon.social";"None"
1982914;"2017-04-08T13:13:35.402Z";"41398@mastodon.social";"None"
1982913;"2017-04-08T13:13:33.000Z";"53893@anticapitalist.party";"None"
1982911;"2017-04-08T13:13:31.060Z";"781@mastodon.social";"None"
1982895;"2017-04-08T13:13:06.000Z";"52763@oc.todon.fr";"None"
1982891;"2017-04-08T13:13:00.000Z";"43636@mastodon.xyz";"None"
1982889;"2017-04-08T13:12:53.000Z";"61561@mamot.fr";"None"
1982878;"2017-04-08T13:12:48.000Z";"61811@mastodon.cloud";"None"
1982875;"2017-04-08T13:12:47.346Z";"27586@mastodon.social";"None"
1982870;"2017-04-08T13:01:30.000Z";"58847@mastodon.cloud";"None"
1982842;"2017-04-08T11:55:54.000Z";"62841@occitanie.social";"None"
1983045;"2017-04-08T13:15:57.000Z";"59093@mastodon.cloud";"None"
1983044;"2017-04-08T13:15:56.000Z";"48911@octodon.social";"None"
1983043;"2017-04-08T13:15:57.591Z";"26126@mastodon.social";"None"
1983040;"2017-04-08T13:15:56.524Z";"30583@mastodon.social";"None"
1983031;"2017-04-08T13:15:51.000Z";"61632@vulpine.club";"None"
1983030;"2017-04-08T13:15:52.827Z";"41398@mastodon.social";"None"
1983029;"2017-04-08T13:15:50.000Z";"35735@mastodon.xyz";"None"
1983028;"2017-04-08T13:15:50.000Z";"61123@misanthropy.wang";"None"
1983024;"2017-04-08T13:15:42.000Z";"46386@mastodon.xyz";"None"
1983021;"2017-04-08T13:15:42.336Z";"781@mastodon.social";"None"
1983015;"2017-04-08T13:15:29.000Z";"57793@kosmos.social";"None"
1983014;"2017-04-08T13:15:25.000Z";"57455@mastodon.brussels";"None"
1983009;"2017-04-08T13:15:25.562Z";"18207@mastodon.social";"None"
1983004;"2017-04-08T13:15:16.000Z";"62686@hackertribe.io";"None"
1982993;"2017-04-08T13:15:06.808Z";"12353@mastodon.social";"None"
1982990;"2017-04-08T13:15:03.000Z";"62636@brrrt.eu";"None"
1982986;"2017-04-08T13:15:02.000Z";"56513@toot.cat";"None"
1982984;"2017-04-08T13:15:01.000Z";"60785@mastodon.cloud";"None"
1982971;"2017-04-08T13:14:45.000Z";"62166@social.sitedethib.com";"None"
1982965;"2017-04-08T13:14:38.000Z";"49561@securitymastod.one";"None"
1983144;"2017-04-08T13:17:38.945Z";"41398@mastodon.social";"None"
1983140;"2017-04-08T13:17:35.764Z";"10201@mastodon.social";"None"
1983135;"2017-04-08T13:17:25.000Z";"61632@vulpine.club";"None"
1983134;"2017-04-08T13:17:24.000Z";"31478@masto.themimitoof.fr";"None"
1983126;"2017-04-08T13:17:17.000Z";"44194@aleph.land";"None"
1983103;"2017-04-08T13:16:58.000Z";"31478@masto.themimitoof.fr";"None"
1983097;"2017-04-08T13:16:55.000Z";"55103@octodon.social";"None"
1983095;"2017-04-08T13:16:55.097Z";"29359@mastodon.social";"None"
1983087;"2017-04-08T13:16:46.893Z";"9816@mastodon.social";"None"
1983083;"2017-04-08T13:16:39.000Z";"52025@darksocial.party";"None"
1983081;"2017-04-08T13:16:42.000Z";"59181@unixcorn.xyz";"None"
1983079;"2017-04-08T13:16:40.707Z";"30644@mastodon.social";"None"
1983073;"2017-04-08T13:09:10.000Z";"61623@mastodon.cloud";"None"
1983070;"2017-04-08T13:17:26.000Z";"53686@social.bytesexual.net";"None"
1983069;"2017-04-08T13:16:28.000Z";"45903@witches.town";"None"
1983066;"2017-04-08T12:40:50.000Z";"62116@mastodon.cloud";"None"
1983065;"2017-04-08T12:45:04.000Z";"62116@mastodon.cloud";"None"
1983055;"2017-04-08T13:16:16.000Z";"49330@witches.town";"None"
1983049;"2017-04-08T13:16:02.000Z";"62724@brrrt.eu";"None"
1983223;"2017-04-08T13:19:01.017Z";"41529@mastodon.social";"None"
1983220;"2017-04-08T13:18:58.000Z";"61632@vulpine.club";"None"
1983219;"2017-04-08T13:18:56.000Z";"62471@mamot.fr";"None"
1983214;"2017-04-08T13:18:54.000Z";"47217@icosahedron.website";"None"
1983213;"2017-04-08T13:18:46.000Z";"44551@mastodon.cloud";"None"
1983206;"2017-04-08T13:18:44.000Z";"54938@mastodon.cloud";"None"
1983205;"2017-04-06T22:19:30.000Z";"62856@social.nasqueron.org";"None"
1983197;"2017-04-08T13:18:29.000Z";"52025@darksocial.party";"None"
1983193;"2017-04-08T13:18:29.000Z";"47148@mastodon.xyz";"None"
1983187;"2017-04-08T13:12:50.000Z";"62049@mastodon.cloud";"None"
1983181;"2017-04-08T13:18:20.979Z";"35885@mastodon.social";"None"
1983169;"2017-04-08T13:18:07.831Z";"35885@mastodon.social";"None"
1983168;"2017-04-08T13:18:07.531Z";"41398@mastodon.social";"None"
1983166;"2017-04-08T13:18:05.000Z";"61425@botsin.space";"None"
1983165;"2017-04-08T13:18:05.000Z";"55523@octodon.social";"None"
1983163;"2017-04-08T13:18:02.000Z";"24852@icosahedron.website.";"None"
1983161;"2017-04-08T13:17:57.000Z";"36717@maly.io";"None"
1983158;"2017-04-08T13:17:58.000Z";"37924@social.tchncs.de";"None"
1983150;"2017-04-08T13:17:47.349Z";"30332@mastodon.social";"None"
1983368;"2017-04-08T13:21:21.000Z";"47217@icosahedron.website";"None"
1983349;"2017-04-08T13:21:05.000Z";"48285@botsin.space";"None"
1983348;"2017-04-08T13:21:04.000Z";"60207@social.wxcafe.net";"None"
1983347;"2017-04-08T13:21:03.399Z";"30332@mastodon.social";"None"
1983339;"2017-04-08T13:20:56.000Z";"62836@brrrt.eu";"None"
1983334;"2017-04-08T13:20:52.000Z";"51513@anticapitalist.party";"None"
1983329;"2017-04-08T13:10:40.000Z";"61803@gaven.social";"None"
1983328;"2017-04-08T13:20:47.000Z";"62322@mamot.fr";"None"
1983323;"2017-04-08T13:20:42.025Z";"33981@mastodon.social";"None"
1983322;"2017-04-08T13:20:41.354Z";"30499@mastodon.social";"None"
1983307;"2017-04-08T13:20:24.000Z";"59093@mastodon.cloud";"None"
1983306;"2017-04-08T13:20:24.000Z";"48997@mastodon.cloud";"None"
1983304;"2017-04-08T13:20:21.000Z";"61811@mastodon.cloud";"None"
1983297;"2017-04-08T12:23:35.000Z";"61003@mastodon.cloud";"None"
1983276;"2017-04-08T13:19:56.000Z";"53893@anticapitalist.party";"None"
1983272;"2017-04-08T13:19:52.000Z";"54253@sync.appservice.fr";"None"
1983269;"2017-04-08T13:19:28.000Z";"59794@octodon.social";"None"
1983244;"2017-04-08T13:19:24.000Z";"53269@mastodon.cloud";"None"
1983233;"2017-04-08T13:19:16.010Z";"24234@mastodon.social";"None"
1983481;"2017-04-08T13:23:17.077Z";"26305@mastodon.social";"None"
1983471;"2017-04-08T13:23:04.000Z";"46291@slime.global";"None"
1983465;"2017-04-08T13:22:57.000Z";"60158@shelter.moe";"None"
1983464;"2017-04-08T13:22:56.000Z";"40801@anticapitalist.party";"None"
1983463;"2017-04-08T13:22:55.000Z";"46507@cmpwn.com";"None"
1983457;"2017-04-08T13:22:49.231Z";"30644@mastodon.social";"None"
1983455;"2017-04-08T13:22:47.000Z";"62416@marxism.party";"None"
1983433;"2017-04-08T13:22:27.000Z";"25327@quitter.se";"None"
1983432;"2017-04-08T13:22:25.000Z";"45618@mastodon.xyz";"None"
1983421;"2017-04-08T13:22:06.000Z";"35735@mastodon.xyz";"None"
1983414;"2017-04-08T13:21:54.000Z";"9315@rainbowdash.net/";"None"
1983405;"2017-04-08T13:21:57.127Z";"17212@mastodon.social";"None"
1983398;"2017-04-08T13:21:50.000Z";"47944@mastodon.xyz";"None"
1983396;"2017-04-08T13:18:29.000Z";"27289@quitter.no";"None"
1983387;"2017-04-08T13:21:43.000Z";"56309@mastodon.cloud";"None"
1983386;"2017-04-08T13:21:39.000Z";"60785@mastodon.cloud";"None"
1983382;"2017-04-08T13:21:30.000Z";"54281@acab.land";"None"
1983376;"2017-04-08T13:15:44.000Z";"60087@mastodon.cloud";"None"
1983566;"2017-04-08T13:24:32.000Z";"61683@ika.moe";"None"
1983560;"2017-04-08T13:24:23.000Z";"49561@securitymastod.one";"None"
1983551;"2017-04-08T13:24:15.000Z";"55349@mastodon.cloud";"None"
1983542;"2017-04-08T13:22:04.000Z";"62861@mastodon.brussels";"None"
1983536;"2017-04-08T13:24:04.935Z";"781@mastodon.social";"None"
1983530;"2017-04-08T13:23:59.000Z";"47393@toot.cafe";"None"
1983529;"2017-04-08T13:22:24.000Z";"62785@mamot.fr";"None"
1983513;"2017-04-08T13:23:46.041Z";"37162@mastodon.social";"None"
1983509;"2017-04-08T13:22:42.000Z";"57287@mamot.fr";"None"
1983505;"2017-04-08T13:23:40.930Z";"5589@mastodon.social";"None"
1983501;"2017-04-08T13:23:39.694Z";"23267@mastodon.social";"None"
1983500;"2017-04-08T13:23:33.000Z";"52025@darksocial.party";"None"
1983499;"2017-04-08T13:23:37.945Z";"26126@mastodon.social";"None"
1983490;"2017-04-08T13:23:24.000Z";"33821@mastodon.xyz";"None"
1983489;"2017-04-08T13:23:26.518Z";"30644@mastodon.social";"None"
1983484;"2017-04-08T13:23:12.000Z";"56250@masto.quad.moe";"None"
1983482;"2017-04-08T13:23:17.000Z";"52157@tooter.fr";"None"
1983678;"2017-04-08T13:26:17.036Z";"11081@mastodon.social";"None"
1983674;"2017-04-06T10:30:01.000Z";"62865@mastodon.blue";"None"
1983672;"2017-04-08T13:26:11.000Z";"53355@cybre.space";"None"
1983661;"2017-04-08T13:26:03.000Z";"60902@witches.town";"None"
1983659;"2017-04-08T13:26:02.000Z";"52180@octodon.social";"None"
1983654;"2017-04-08T13:25:50.415Z";"27966@mastodon.social";"None"
1983644;"2017-04-08T13:25:38.620Z";"30644@mastodon.social";"None"
1983641;"2017-04-08T13:23:56.000Z";"62801@darksocial.party";"None"
1983640;"2017-04-08T13:16:55.000Z";"60066@unixcorn.xyz";"None"
1983637;"2017-04-08T13:25:34.000Z";"57844@social.infranix.eu";"None"
1983631;"2017-04-08T13:25:29.000Z";"47519@witches.town";"None"
1983624;"2017-04-08T13:25:25.590Z";"41398@mastodon.social";"None"
1983618;"2017-04-08T13:24:44.000Z";"62701@mamot.fr";"None"
1983614;"2017-04-08T13:24:14.000Z";"59664@mamot.fr";"None"
1983579;"2017-04-08T13:24:46.221Z";"33775@mastodon.social";"None"
1983573;"2017-04-08T13:24:16.000Z";"53687@mastodon.cx";"None"
1983571;"2017-04-08T13:24:39.579Z";"29020@mastodon.social";"None"
1983777;"2017-04-08T13:27:42.000Z";"52709@mastodon.gougere.fr";"None"
1983770;"2017-04-08T13:27:37.000Z";"61811@mastodon.cloud";"None"
1983768;"2017-04-08T13:27:35.000Z";"59054@mastodon.cx";"None"
1983765;"2017-04-08T13:27:30.000Z";"52155@awoo.space";"None"
1983755;"2017-04-08T13:27:08.000Z";"60920@mastodon.cloud";"None"
1983754;"2017-04-08T13:27:26.000Z";"44774@masto.yellowkeycard.net";"None"
1983752;"2017-04-08T13:27:21.000Z";"56904@witches.town";"None"
1983751;"2017-04-08T13:27:23.000Z";"48293@mastodon.xyz";"None"
1983749;"2017-04-08T13:27:24.592Z";"23763@mastodon.social";"None"
1983747;"2017-04-08T13:27:21.482Z";"15073@mastodon.social";"None"
1983746;"2017-04-08T13:27:21.341Z";"18021@mastodon.social";"None"
1983739;"2017-04-08T13:27:12.000Z";"48717@maly.io";"None"
1983730;"2017-04-08T13:27:08.451Z";"26983@mastodon.social";"None"
1983723;"2017-04-08T13:26:05.000Z";"55103@octodon.social";"None"
1983722;"2017-04-08T13:26:58.566Z";"45027@mastodon.social";"None"
1983720;"2017-04-08T13:26:58.123Z";"41398@mastodon.social";"None"
1983706;"2017-04-08T13:26:45.000Z";"62847@mastodon.network";"None"
1983693;"2017-04-08T13:26:30.000Z";"52025@darksocial.party";"None"
1983681;"2017-04-08T13:26:20.000Z";"38709@witches.town";"None"
1983872;"2017-04-08T13:29:21.000Z";"44541@mastodon.xyz";"None"
1983871;"2017-04-08T13:29:24.250Z";"15947@mastodon.social";"None"
1983868;"2017-04-08T13:29:20.000Z";"62292@brrrt.eu";"None"
1983863;"2017-04-08T13:29:16.453Z";"35079@mastodon.social";"None"
1983859;"2017-04-08T13:29:11.798Z";"32597@mastodon.social";"None"
1983855;"2017-04-08T13:29:07.066Z";"15073@mastodon.social";"None"
1983845;"2017-04-08T13:28:54.000Z";"35735@mastodon.xyz";"None"
1983836;"2017-04-08T13:28:45.780Z";"26305@mastodon.social";"None"
1983835;"2017-04-08T13:13:20.000Z";"57859@hostux.social";"None"
1983828;"2017-04-08T13:28:40.864Z";"30764@mastodon.social";"None"
1983827;"2017-04-08T13:28:39.528Z";"41398@mastodon.social";"None"
1983821;"2017-04-08T13:28:31.000Z";"58520@mastodon.tetaneutral.net";"None"
1983810;"2017-04-08T13:26:15.000Z";"62835@mamot.fr";"None"
